"Location Properties"
"Location Name = PM7"
"Location ID = 9fe154eb-7703-5520-8bcd-425244eca219"
""
"Report Properties"
"Start Time = 2023-10-31 08:00:00.073"
"Duration = 05:44:16"
"Readings = 4132"
"Time Offset = -07:00:00"
""
"Instrument Properties"
"Device Model = Level TROLL 500"
"Device SN = 1064985"
"Device Firmware = 3.10"
""
"Log Properties"
"Log Name = PM7_1_SDT_PT-01b"
"Log Type = Fast Linear"
"Log File Number = 5"
"Log ID = 90318623-0d73-5737-b4d7-0e4ff4b77ee7"
"Interval = 00:00:05"
""
""
"Date Time","Pressure (psi) (1064985)","Temperature (°F) (1064985)","Depth (ft) (1064985)"
"2023-10-31 08:07:25.074","4.219907","71.85886","9.743634"
"2023-10-31 08:07:30.074","4.220318","71.85623","9.744583"
"2023-10-31 08:07:35.074","4.220512","71.85623","9.745032"
"2023-10-31 08:07:40.074","4.219907","71.85886","9.743634"
"2023-10-31 08:07:45.074","4.219187","71.85886","9.741972"
"2023-10-31 08:07:50.074","4.219242","71.85886","9.742098"
"2023-10-31 08:07:55.074","4.219514","71.85623","9.742726"
"2023-10-31 08:08:00.074","4.219514","71.85623","9.742726"
"2023-10-31 08:08:05.074","4.219215","71.85623","9.742038"
"2023-10-31 08:08:10.074","4.21904","71.85886","9.741632"
"2023-10-31 08:08:15.074","4.219169","71.85623","9.741931"
"2023-10-31 08:08:20.074","4.219867","71.85623","9.743542"
"2023-10-31 08:08:25.074","4.22087","71.85886","9.745858"
"2023-10-31 08:08:30.074","4.219514","71.85623","9.742726"
"2023-10-31 08:08:35.074","4.219895","71.85623","9.743608"
"2023-10-31 08:08:40.074","4.219514","71.85623","9.742726"
"2023-10-31 08:08:45.074","4.219907","71.85623","9.743634"
"2023-10-31 08:08:50.074","4.220291","71.85886","9.744521"
"2023-10-31 08:08:55.074","4.219197","71.85623","9.741995"
"2023-10-31 08:09:00.074","4.219907","71.85886","9.743634"
"2023-10-31 08:09:05.074","4.219139","71.85886","9.741861"
"2023-10-31 08:09:10.074","4.220291","71.85886","9.744521"
"2023-10-31 08:09:15.074","4.220096","71.85623","9.74407"
"2023-10-31 08:09:20.074","4.220096","71.85886","9.74407"
"2023-10-31 08:09:25.074","4.21971","71.85623","9.74318"
"2023-10-31 08:09:30.074","4.219427","71.85886","9.742526"
"2023-10-31 08:09:35.074","4.219397","71.85623","9.742455"
"2023-10-31 08:09:40.074","4.219483","71.85886","9.742656"
"2023-10-31 08:09:45.074","4.219427","71.85623","9.742526"
"2023-10-31 08:09:50.074","4.220346","71.85886","9.744649"
"2023-10-31 08:09:55.074","4.220625","71.85886","9.745292"
"2023-10-31 08:10:00.074","4.220318","71.85886","9.744583"
"2023-10-31 08:10:05.074","4.219867","71.85886","9.743542"
"2023-10-31 08:10:10.074","4.219867","71.85886","9.743542"
"2023-10-31 08:10:15.074","4.219514","71.85886","9.742726"
