"Location Properties"
"Location Name = PT-01a"
"Location ID = 40149276-c4b4-55cb-b871-1ed95c0dce2f"
""
"Report Properties"
"Start Time = 2023-11-07 08:00:00.061"
"Duration = 07:13:16"
"Readings = 5200"
"Time Offset = -08:00:00"
""
"Instrument Properties"
"Device Model = Level TROLL 700"
"Device SN = 828109"
"Device Firmware = 3.06"
""
"Log Properties"
"Log Name = PT-01a_SDT_PT-01a"
"Log Type = Fast Linear"
"Log File Number = 8"
"Log ID = ba1d3615-d724-5bb5-ab96-d691b60256b5"
"Interval = 00:00:05"
""
""
"Date Time","Pressure (psi) (828109)","Temperature (°C) (828109)","Depth (ft) (828109)"
"2023-11-07 08:06:25.062","21.737246","21.689774","50.190624"
"2023-11-07 08:06:30.062","21.732174","21.686172","50.178917"
"2023-11-07 08:06:35.062","21.721361","21.681122","50.15395"
"2023-11-07 08:06:40.062","21.73258","21.682571","50.179855"
"2023-11-07 08:06:45.062","21.736317","21.67537","50.18848"
"2023-11-07 08:06:50.062","21.732613","21.6595","50.17993"
"2023-11-07 08:06:55.062","21.734331","21.665985","50.1839"
"2023-11-07 08:07:00.062","21.73599","21.706345","50.18773"
"2023-11-07 08:07:05.062","21.74235","21.66455","50.20241"
"2023-11-07 08:07:10.062","21.74251","21.66455","50.20278"
"2023-11-07 08:07:15.062","21.722383","21.670319","50.15631"
"2023-11-07 08:07:20.062","21.716084","21.702011","50.14176"
"2023-11-07 08:07:25.062","21.730667","21.69049","50.175438"
"2023-11-07 08:07:30.062","21.738878","21.656616","50.194397"
"2023-11-07 08:07:35.062","21.724113","21.67247","50.160305"
"2023-11-07 08:07:40.062","21.731632","21.669586","50.177666"
"2023-11-07 08:07:45.062","21.731796","21.658783","50.178043"
"2023-11-07 08:07:50.062","21.728018","21.660217","50.16932"
"2023-11-07 08:07:55.062","21.74303","21.682571","50.203983"
"2023-11-07 08:08:00.062","21.736279","21.663834","50.188393"
"2023-11-07 08:08:05.062","21.731274","21.665985","50.176838"
"2023-11-07 08:08:10.062","21.732454","21.652298","50.17956"
"2023-11-07 08:08:15.062","21.734499","21.65158","50.184284"
"2023-11-07 08:08:20.062","21.72773","21.682571","50.168655"
"2023-11-07 08:08:25.062","21.72992","21.702728","50.17371"
"2023-11-07 08:08:30.062","21.734173","21.671036","50.183533"
"2023-11-07 08:08:35.062","21.744534","21.678955","50.20745"
"2023-11-07 08:08:40.062","21.745672","21.665985","50.210083"
"2023-11-07 08:08:45.062","21.734499","21.67537","50.184284"
"2023-11-07 08:08:50.062","21.750807","21.701294","50.22194"
"2023-11-07 08:08:55.062","21.74009","21.685455","50.197193"
"2023-11-07 08:09:00.062","21.735672","21.67752","50.186993"
"2023-11-07 08:09:05.062","21.72235","21.67392","50.15623"
"2023-11-07 08:09:10.062","21.721344","21.660934","50.153908"
