"Location Properties"
"Location Name = PT-01b"
"Location ID = ff74ec7d-2b9f-5c36-bc59-8c4680896407"
""
"Report Properties"
"Start Time = 2023-10-31 08:00:00.061"
"Duration = 05:20:46"
"Readings = 3850"
"Time Offset = -07:00:00"
""
"Instrument Properties"
"Device Model = Level TROLL 700"
"Device SN = 808524"
"Device Firmware = 3.06"
""
"Log Properties"
"Log Name = PT-01b_SDT_PT-01b"
"Log Type = Fast Linear"
"Log File Number = 4"
"Log ID = 3dcad7b6-8db4-51b7-8e57-15d247908781"
"Interval = 00:00:05"
""
""
"Date Time","Pressure (psi) (808524)","Temperature (°C) (808524)","Depth (ft) (808524)"
"2023-10-31 08:07:25.061","21.57275","21.72728","49.81081"
"2023-10-31 08:07:30.061","21.57615","21.72223","49.81867"
"2023-10-31 08:07:35.061","21.56334","21.72945","49.78907"
"2023-10-31 08:07:40.061","21.57317","21.70995","49.81178"
"2023-10-31 08:07:45.061","21.56976","21.7179","49.80391"
"2023-10-31 08:07:50.061","21.58029","21.70851","49.82822"
"2023-10-31 08:07:55.061","21.55647","21.71066","49.77321"
"2023-10-31 08:08:00.061","21.5648","21.71356","49.79245"
"2023-10-31 08:08:05.061","21.57502","21.71718","49.81605"
"2023-10-31 08:08:10.061","21.57369","21.7244","49.81297"
"2023-10-31 08:08:15.061","21.58065","21.72728","49.82905"
"2023-10-31 08:08:20.061","21.56091","21.7374","49.78347"
"2023-10-31 08:08:25.061","21.58253","21.69623","49.83339"
"2023-10-31 08:08:30.061","21.57235","21.70488","49.80988"
"2023-10-31 08:08:35.061","21.57175","21.71935","49.80851"
"2023-10-31 08:08:40.061","21.57412","21.72871","49.81397"
"2023-10-31 08:08:45.061","21.57122","21.73233","49.80727"
"2023-10-31 08:08:50.061","21.56079","21.72945","49.78318"
"2023-10-31 08:08:55.061","21.58462","21.72006","49.83822"
"2023-10-31 08:09:00.061","21.57853","21.71935","49.82415"
"2023-10-31 08:09:05.061","21.57796","21.70851","49.82284"
"2023-10-31 08:09:10.061","21.56554","21.73088","49.79417"
"2023-10-31 08:09:15.061","21.57743","21.71501","49.82162"
"2023-10-31 08:09:20.061","21.57703","21.71861","49.82069"
"2023-10-31 08:09:25.061","21.59571","21.71573","49.86382"
"2023-10-31 08:09:30.061","21.58387","21.69911","49.83648"
"2023-10-31 08:09:35.061","21.564","21.72223","49.79062"
"2023-10-31 08:09:40.061","21.58209","21.72583","49.83238"
"2023-10-31 08:09:45.061","21.58769","21.72151","49.84531"
"2023-10-31 08:09:50.061","21.59255","21.70851","49.85652"
"2023-10-31 08:09:55.061","21.58076","21.72078","49.82932"
"2023-10-31 08:10:00.061","21.58486","21.73378","49.83877"
"2023-10-31 08:10:05.061","21.58352","21.70995","49.83568"
"2023-10-31 08:10:10.061","21.57667","21.72511","49.81987"
"2023-10-31 08:10:15.061","21.57875","21.69983","49.82466"
"2023-10-31 08:10:20.061","21.57708","21.72583","49.82081"
"2023-10-31 08:10:25.061","21.56554","21.71935","49.79417"
"2023-10-31 08:10:30.061","21.57603","21.72656","49.81838"
"2023-10-31 08:10:35.061","21.57169","21.73233","49.80837"
"2023-10-31 08:10:40.061","21.58695","21.73161","49.84359"
"2023-10-31 08:10:45.061","21.57667","21.72366","49.81987"
"2023-10-31 08:10:50.061","21.58253","21.73378","49.83339"
"2023-10-31 08:10:55.061","21.58103","21.69623","49.82994"
"2023-10-31 08:11:00.061","21.58076","21.72871","49.82932"
"2023-10-31 08:11:05.061","21.56699","21.72151","49.79751"
"2023-10-31 08:11:10.061","21.59114","21.73016","49.85327"
"2023-10-31 08:11:15.061","21.58321","21.71935","49.83496"
"2023-10-31 08:11:20.061","21.58431","21.73883","49.8375"
"2023-10-31 08:11:25.061","21.57502","21.73378","49.81605"
"2023-10-31 08:11:30.061","21.58506","21.72078","49.83924"
"2023-10-31 08:11:35.061","21.57552","21.70995","49.81721"
"2023-10-31 08:11:40.061","21.56747","21.72366","49.79862"
"2023-10-31 08:11:45.061","21.60066","21.7179","49.87525"
"2023-10-31 08:11:50.061","21.58265","21.70705","49.83366"
"2023-10-31 08:11:55.061","21.56269","21.73088","49.78759"
"2023-10-31 08:12:00.061","21.5759","21.72006","49.81807"
"2023-10-31 08:12:05.061","21.58265","21.73378","49.83366"
"2023-10-31 08:12:10.061","21.58474","21.69766","49.83849"
"2023-10-31 08:12:15.061","21.57046","21.7114","49.80552"
"2023-10-31 08:12:20.061","21.57442","21.7244","49.81467"
"2023-10-31 08:12:25.061","21.58607","21.71645","49.84158"
"2023-10-31 08:12:30.061","21.58115","21.72006","49.8302"
"2023-10-31 08:12:35.061","21.57442","21.72223","49.81467"
"2023-10-31 08:12:40.061","21.57765","21.72223","49.82213"
"2023-10-31 08:12:45.061","21.57578","21.72006","49.8178"
"2023-10-31 08:12:50.061","21.57985","21.72223","49.82722"
"2023-10-31 08:12:55.061","21.57754","21.72366","49.82187"
"2023-10-31 08:13:00.061","21.57927","21.72078","49.82587"
"2023-10-31 08:13:05.061","21.57796","21.72366","49.82284"
"2023-10-31 08:13:10.061","21.57808","21.71935","49.82311"
"2023-10-31 08:13:15.061","21.57887","21.72295","49.82494"
"2023-10-31 08:13:20.061","21.57898","21.72078","49.82518"
"2023-10-31 08:13:25.061","21.57086","21.728","49.80643"
"2023-10-31 08:13:30.061","21.58103","21.72151","49.82994"
"2023-10-31 08:13:35.061","21.57708","21.72151","49.82081"
"2023-10-31 08:13:40.061","21.57513","21.72583","49.81631"
"2023-10-31 08:13:45.061","21.57841","21.72366","49.82388"
"2023-10-31 08:13:50.061","21.57708","21.728","49.82081"
"2023-10-31 08:13:55.061","21.57854","21.7504","49.82418"
"2023-10-31 08:14:00.160","21.58788","21.76193","49.84576"
"2023-10-31 08:14:05.061","21.57866","21.75688","49.82447"
"2023-10-31 08:14:10.090","21.58258","21.76988","49.83351"
"2023-10-31 08:14:15.061","21.58344","21.76627","49.83549"
"2023-10-31 08:14:20.061","21.5791","21.74606","49.82547"
"2023-10-31 08:14:25.061","21.57934","21.76193","49.82602"
"2023-10-31 08:14:30.061","21.58221","21.76338","49.83266"
"2023-10-31 08:14:35.061","21.58209","21.7475","49.83238"
"2023-10-31 08:14:40.061","21.57888","21.76411","49.82496"
"2023-10-31 08:14:45.061","21.58244","21.76411","49.83319"
"2023-10-31 08:14:50.061","21.58076","21.77783","49.8293"
"2023-10-31 08:14:55.061","21.57471","21.78143","49.81533"
"2023-10-31 08:15:00.061","21.58268","21.77855","49.83374"
"2023-10-31 08:15:05.061","21.58223","21.78867","49.83269"
"2023-10-31 08:15:10.061","21.57698","21.79228","49.82058"
"2023-10-31 08:15:15.139","21.58403","21.79805","49.83685"
"2023-10-31 08:15:20.100","21.58624","21.80238","49.84195"
"2023-10-31 08:15:25.061","21.58185","21.80093","49.83183"
"2023-10-31 08:15:30.152","21.58258","21.80527","49.83351"
"2023-10-31 08:15:35.061","21.58135","21.8031","49.83067"
"2023-10-31 08:15:40.061","21.58055","21.80959","49.82882"
"2023-10-31 08:15:45.167","21.58492","21.81465","49.83891"
"2023-10-31 08:15:50.061","21.58147","21.8132","49.83095"
"2023-10-31 08:15:55.095","21.58434","21.81465","49.83756"
"2023-10-31 08:16:00.061","21.58123","21.81177","49.8304"
"2023-10-31 08:16:05.061","21.58268","21.81682","49.83374"
"2023-10-31 08:16:10.061","21.58368","21.8226","49.83604"
"2023-10-31 08:16:15.090","21.58492","21.82765","49.83891"
"2023-10-31 08:16:20.061","21.58158","21.8226","49.83121"
"2023-10-31 08:16:25.165","21.58713","21.82909","49.84402"
"2023-10-31 08:16:30.061","21.58311","21.82115","49.83473"
"2023-10-31 08:16:35.061","21.58147","21.8262","49.83095"
"2023-10-31 08:16:40.061","21.58135","21.82982","49.83067"
"2023-10-31 08:16:45.061","21.58379","21.83342","49.83631"
"2023-10-31 08:16:50.157","21.58269","21.83775","49.83377"
"2023-10-31 08:16:55.121","21.58403","21.83775","49.83685"
"2023-10-31 08:17:00.061","21.57847","21.82982","49.82402"
"2023-10-31 08:17:05.061","21.57911","21.83197","49.82551"
"2023-10-31 08:17:10.061","21.58185","21.83342","49.83183"
"2023-10-31 08:17:15.061","21.58656","21.84065","49.8427"
"2023-10-31 08:17:20.061","21.58323","21.83992","49.835"
"2023-10-31 08:17:25.125","21.58701","21.84138","49.84373"
"2023-10-31 08:17:30.061","21.58311","21.83847","49.83473"
"2023-10-31 08:17:35.061","21.57737","21.84354","49.82148"
"2023-10-31 08:17:40.061","21.58055","21.84642","49.82882"
"2023-10-31 08:17:45.061","21.58087","21.84427","49.82957"
"2023-10-31 08:17:50.061","21.58087","21.84354","49.82957"
"2023-10-31 08:17:55.061","21.58356","21.84354","49.83578"
"2023-10-31 08:18:00.097","21.58492","21.8522","49.83891"
"2023-10-31 08:18:05.061","21.58303","21.85147","49.83454"
"2023-10-31 08:18:10.061","21.58067","21.85075","49.82911"
"2023-10-31 08:18:15.061","21.58043","21.8428","49.82855"
"2023-10-31 08:18:20.061","21.5789","21.85147","49.825"
"2023-10-31 08:18:25.084","21.58713","21.85509","49.84402"
"2023-10-31 08:18:30.061","21.57935","21.85292","49.82604"
"2023-10-31 08:18:35.061","21.58335","21.8493","49.83529"
"2023-10-31 08:18:40.061","21.57985","21.84642","49.8272"
"2023-10-31 08:18:45.061","21.57922","21.85292","49.82575"
"2023-10-31 08:18:50.061","21.57922","21.8587","49.82575"
"2023-10-31 08:18:55.154","21.5858","21.86086","49.84093"
"2023-10-31 08:19:00.061","21.58031","21.85075","49.82827"
"2023-10-31 08:19:05.063","21.58279","21.85724","49.83398"
"2023-10-31 08:19:10.142","21.58668","21.86302","49.84298"
"2023-10-31 08:19:15.061","21.57737","21.85075","49.82148"
"2023-10-31 08:19:20.061","21.58556","21.85797","49.84039"
"2023-10-31 08:19:25.062","21.58391","21.86302","49.83657"
"2023-10-31 08:19:30.061","21.58311","21.85364","49.83473"
